date,business_name,review_id,stars,text
2013-09-02,Spirit Airlines,1wUsJqMiFb7JzjitC3jqWQ,1,"I am actually writing this review having gotten off the plane after travelling for 12 hours (when the flight should've been more than half that time) on my first and only encounter with Spirit Airlines. I totally regret not having read the reviews before booking my flight - cheap fares are definitely too good to be true with this airline.

Embarked on a flight from Las Vegas to La Guardia (NYC) airport, via stopover in Detroit.

Found out a few hours before my flight departed that there was a charge for carry-on and check-in luggage - $100 at the gate if you don't buy it beforehand! Daylight robbery. So I paid $40 for my carry-on, but when I arrived at the airport asked if this could be refunded as my luggage fit inside the 'test' compartment at check-in. The service attendant basically waved me away and told me I'd have to pay as it was 'outside the dimensions'. Whatever. 

Departure time was 8.12am. After arriving at the airport 2 hours before the flight departure time, and upon arrival at the gate we were told that the flight was potentially overbooked and that they were seeking volunteers to take a later flight. This was the first scare. However the flight ended up departing approximately on time. Too good to be true? Read on.

Arrived in Detroit for a 'brief' stopover. Original time of departure was meant to be 4pm. Passengers were told nothing and it was only until I checked the departure screen that there was now a 2 hour delay, scheduled for 6pm! Went back to the lounge and then was told that the flight would be departing at 5.15pm - no reason was given for the delay.

All passengers boarded for an anticipated 5.15pm departure. It was only when we were all seated and waiting in the tarmac that the captain decided to tell us that La Guardia airport was closed due to bad weather in NYC. Funny though, that a fellow passenger called out that her friend was departing on a Delta plane at the same time and on the same flight leg, yet her flight was not delayed? The attendant did not seem to know how to respond to this. She called the captain and the captain's best line was that the weather was bad and was causing delays everywhere. Not sure if this was true but after reading MANY negative reviews about Spirit on Yelp, it seems that this is not the first time they have acted dishonestly and used the weather as an excuse for their sloppy practices.

To top this off, we were then told we could not disembark the plane (since we didn't know if our flight would actually depart due to the so-called weather problems in NYC) and if we chose to do so, would not be able to re-board! The attendant also let us know that Spirit would not be giving out free snacks or water for the delay, and that they would have to 'seek permission from the company first.' What the hell!? This was now beyond a joke. In my entire experience of flying, I have never encountered such unprofessional level of service by an airline. I don't understand how this company is still in business! 

After waiting on the tarmac, we finally found out at 6.30pm we were able to fly. We landed in NYC at 8.15pm, nearly 3 hours later than the original arrival time of 5.45pm. 

If we really want to stop this airline running altogether, I'd suggest lodging a complain with DOT. I even Googled it and there's an actual website on how to shut down Spirit Airlines!! Check here: http://www.spiritairlinesfacts.com/how-to-shut-down-spirit.html

Never flying this airline again!"
2013-09-09,Spirit Airlines,Y-Ai5Th2LqC_E-2izw45BQ,1,"Is there a selection for ZERO!?
Kiosk doesn't take cash for carry on bag (50 dollars), get to the gate to pay cash, price bumped up 100 dollars. If anyone else can find a more Air Ghetto, this airline takes the leading score for being the worst system/policy for traveling!! Get rid of the airline or outright get purchase, so the travel experience would be appropriate!
I avoid this airline at all cost for my work travels. 3rd time in 10+ years and will be begging the next time my company tries to book me in this plane..I may just quit!!!"
2013-09-09,Spirit Airlines,S0psdVctYB7KuwucB3hCBQ,1,"If I could give spirit air zero stars I would.  They suck beyond belief! Please please  if you're reading this, do not and I repeat do not fly with them. 45$ to check in one lousy bag, they are almost always delayed, no leg room, 3$ for a drink, $25 to check in one bag only if you have paid to become a VIP member which is 50$, 130 for again in my ass flight. Please get rid of this crappy super crappy disgustingly crappy airline! F$&k You Spirit Airlines!"
2013-09-14,Spirit Airlines,FSQF1AlLZ4Ljwqvb2l3CyQ,1,"Garbage. This airline sucks so bad. Didn't read the reviews of this place until after I had already dealt with them. The reviews are true. Spirit airlines is terrible. Sitting here waiting for my flight that has been delayed due to ""maintenance."" Oh god.. Not the best thing to hear before you get on a plane."
2013-09-15,Spirit Airlines,pBUOYjwqkcsx1mnSLlvaEw,1,"So deceiving! Thought we had a good deal on a flight until we showed up with our 2 ""carry-on"" suitcases that were an inch too tall to fit under the seat and were charged an additional $200 in baggage fees. They were so smug about it when they told us we should have read the fine print online. I don't fly often, and I wasn't expecting there to be a fine print saying I would be shaken down for every penny. I miss the days when they offered yucky TV dinners, peanuts and bottomless drinks instead of trying to sell you credit cards and overpriced snacks. I know all airlines have gone in this unfortunate direction, but Southwest is a million times better. Will never fly spirit again!"
2013-09-16,Spirit Airlines,DVbLJQQTI7p7y5ePAlrzZg,1,"The low prices are NOT worth it.
You have to pay $50 for your carry-on AND their flights are delayed for hours. Not 20 minutes, not 40 minutes, not an hour, hourS.
You also have to pay for your in-flight drink O_O I paid $3 for a can of coke that I didn't even get to finish because they didn't even serve beverages until halfway into the flight."
2013-09-19,Spirit Airlines,v8B-rwPTf-0drEGqnzLBfA,1,"The most expensive trip to Vegas. They charge for everything.  If you would like to carry on a bag. There is a fee.  The fee to check in a carry on while booking flight starts at $25.00. At the kiosk machine $44.00. If you check in the old fashion way $100.00. Wow. Nothing is free not even .peanuts,  crackers.  The prices may be inexpensive but you make up for it other ways"
2013-09-19,Spirit Airlines,A0dQQKLqPdacguG46EFsYg,1,"I get that its a budget airline that you have to pay for the extras.  I could care less about lack of legroom or paying for water/snacks.  I'll save money when I can, I'm fairly low maintenance.  What happened on my return flight from Vegas to Minneapolis however was the worst air travel experience I have ever had.

We got to the airport the standard 2 hours before take off and there was about 1500 people waiting in line.  No exaggeration.  Their website and computer systems were down and they had no back up plan.  They were issuing boarding passes manually and it was taking a while.  Their staff was reassuring us though that they were delaying all flights so everyone would have a chance to board.  

We eventually got to our gate and the plane was still there but there was no info on the TV monitors.  And then I turn around and the plane is gone.  About 25 of us were supposed to be on that flight and when we inquired they told us it had already left.  Then no one at the gate wanted to help us figure out what to do.  Eventually after much yelling at them to pay attention to us they redirected us down to the ticketing counter to reschedule our departure.  In total about 40 people had missed their departure due to Spirit's lack of communication.  

We ended up on a flight the next morning meaning myself and many other people missed work.  I lost out on not only money but had to take a vacation day to travel home.  Still waiting on a reply to emails and calls, all I want right now is a refund, I wouldn't even take a free flight in fear of not being able to return."
2013-09-19,Spirit Airlines,B98589r3j1RnOLI9ZDN6YQ,1,"I seriously wish I would have read all of these negative reviews before I bought my ticket. Immediately upon entering the airport, customer service was horrible. The people were SO rude. I then proceeded to check in and print my boarding pass only to discover that they charge $45 for a second carry-on. For that price I might as well check it! Once I boarded the plane and it had already begun the taxi, we were told that we would be delayed by about 30 minutes. I'm still waiting on the explanation for that one. Because of this, and the bad weather in Chicago, I will not be arriving at my final destination until 3:30 tomorrow morning. It was originally supposed to get in at 10:55 tonight. I have pretty much accepted the fact that it is not going to get any better. I'm genuinely concerned that I won't get my checked bag back. Congrats, you've earned one star from me because I can't give you a zero. 

Oh, and I failed to mention that when the flight attendants went by with the beverage cart, they skipped me! I was holding up my card and everything."
2013-09-20,Spirit Airlines,88PN4_xKdXB071JVUopK1A,1,"I have flown Spirit for years as a cheap way to go roundtrip to florida from chicago.
 I have lost 25,000 miles under their rule that unless you fly within 6 months you lose your miles.  well I don't fly them in the Summer and they don't even have flights other then one that takes over 12 hours.  I'm not going to fly to another place because I'd lose my miles.  Next:  I got a Master Card because they give 15,000 miles enough for 3 round trips.  Are you KIDDING?  The 2500 mile flights are extremely few.  Maybe one a month so they can say they offer the 'fare'.  the rest of the time it is 25,000 miles EACH WAY.  Would you believe that Los Angeles to Las Vegas was 50,000 miles?
The cash fare was $18 round trip .  If someone isn't thinking they tell their assistant to ""book me using miles"".  That's what Spirit does.  They have figured more ways to screw the passenger:

1.  A great one that made Spirit $10s of millions.  A little rule that other airlines do NOT use.  Spirit made a small change and said that a checked bag cannot weigh more than 40 pounds.  40 !   YES 40!.  All airlines in the world say 50.  Ok if your bag weighs 10 pounds Spirit has just had you drop by 25% the clothes you can pack.  40 pounds to 30 pounds.  Now if the bag weighs over 40 -- say 41  yes I mean 1 pound over there is a penalty.  The people next to me paid $90 for bags that weighed less than 50 but more than 40.  that's all profit to Spirit.  And it is also ready:  NON REVENUE INCOME.  It is not from the 'fares' they charge.  Look at their financial statements and see that their non revenue is in the $100s of millions.  YES from baggage, seats, cancelation, late fees, food and beverage, and other bits and pieces they have made almost as much in non revenue as revenue.

2.  Why do you think they have fares for $9 or $19 or $29.  The government gets its taxes on that fare.  then $25 for the seat; $50 for the bag; water etc.  Now they make $80 each way in 'non revenue' that the government does not charge the same taxes.

They found a great loophole and maximize it.  I'd like to say my fee was $10 and be taxed at 20% for $2 and make another $80 that was taxed at 6%.  HMMMM.

3.  The Master Card:  miss one payment on any of your OTHER cards and Spirit card gets huge increases in interest and late fees.  More than any other.

4.  The $9 fare club used to be $29 a year.  Now it is $59 and NON refundable.  You must cancel way before it will be charged automatically to your credit card.  

5.  Credit card is free first year.  They promote as you know at the gate and ON THE PLANE.  Please sign up for the free Master Card and get 15,000 miles enough for 3 round trips.  FALSE ADVERTISING.  but if the flight attendants don't offer the card they can be FIRED.

6.  The card used to get you in line to check in separately and avoid the wait at check in.  NOT ANYMORE.  Just wait.  No benefits here.

7. A few days ago we flew Orlando to Ohare.  Pilot announced good news bad news.  Good was that we landed 10 minutes early.  Bad news is that we had to wait 30 minutes for an open gate.  weather was fine and sunny.  Well 2 hours and 40 minutes later we deplaned.  yes -- had they waited 3 hours they would have been fined $27,500 per passenger for 3 hour delays.

Oh over 2 hours on TARMAC they have to supply you with water and food.  We got an 8 oz bottle of warm water and -- ready -- a tiny cracker!  NOT KIDDING.  That's their food and water.  

8.  bottle of water on plane is $3.  Before you get on it is $2 at airport.

9.  Carry on that is stored above your head costs more than checked.  And checked may take 30 minutes to unload.  so people pay more to carry and Spirit makes more because they are inefficient.

10.   They stole refunds of $400 from me.  I canceled a flight 3 months in advance and was told I had a credit of $600 minus $200 for cancel.  Ok at least I'd get $400 back.  So I flew on another airliine since my plans had changed.  About a month after my original Spirit flight I went to book a new flight on Spirit and gave them the flight confirm code for my credit.  ARE YOU READY.

""Sir you didn't show up for the flight so you lost the entire $600"".  Are you kidding?  Of course I didn't show up I had canceled.  ""Sir we have no record of that cancelation""  You didn't show up,.  Well I figured this 'trick "" out too.

Spirit used to give a VOUCHER number for a 1 year credit.  They would know you used it or not.  they changed the voucher to using your original flight code.
so if you cancel and book before the code/flight would have taken off you're ok and can use it.  But forget the one year.  If you go to use the credit after the flight would have taken off, Spirit just says  ""YOU DIDN""T SHOW UP"".  How can you disprove that?  Of course you didn't.

Yes I spoke to someone in INDIA or PHILLIPINES.

I should have asked for an employee name (they lie) and a number or record it to prove.  Even my secretary was on the phone when it was canceled so both o"
2013-09-22,Spirit Airlines,YmuwxyJkzQb6CxihjbhRZQ,1,"This is by far the worst airline I have ever ridden on.  They charge a whopping $45 each way for each bag, soda & coffee $3.  Seats are very tight.  Not worth the cheap tickets - choose a different airline"
2013-09-26,Spirit Airlines,ckXXZNya662ettywPz8sCw,1,"I recently bought tickets for spirit airlines and let me just say NEVER AGAIN!  All I was trying to do was change the name odd the person accompanying me but the so called ""customer service"" rep was rude and wouldn't listen that I have a court order and sent me to a ""supervisors line"" that went nowhere!!  This airline needs to go out of business. I've learned my lesson!!  It's cheap for a reason. Worst experience in a long time!!!!"
2013-09-26,Spirit Airlines,n1vPPx0hUMNOgtnxLrq0rg,1,"What does Spirit Airlines have in common with a carnival barker?  My first flight with Spirit Airlines will definitely be my last.  Like the carnival barker while on-line shopping for the best cost effective flight, the pricing of the ticket and the promise from their website(the barker) of a great airline providing low cost air travel turned out to be a joke.  Once the ticket is purchased I find out I now must pay $40.00 for my luggage each way.  That's $80.00 more Bucks!!!  The Barker tells me to join their fan club for $59.95 and save$10.00 both ways.  Not hardly, that's $39.95 added on top of the $30.00 I still have to pay,thus luggage will cost $99.95 to go with me.  Oh, and if you wait until you get to the airport to handle your luggage it's even more.  As I boarded the plane I was pleased to see a clean new plane.  That was however, my last pleasing experience.  The seats do not recline, your squeezed into seats too close together, and they charge you for everything you can possibly think of.  Water was $3.00!  Needless to say I refuse to pay for water at restaurants and airplanes.  I didn't go to the restroom on the plane so I can't tell you if they were charging a fee to enter or if you had to buy paper.  I can tell you I will never consider them again.  I ended up paying more than I would have on two other airlines...my fault.  Unless, your next flight is very short and you will be in the uncomfortable seats for less than 30 minutes, no price savings is worth and the price savings does not exist."
2013-09-30,Spirit Airlines,rbtAUBXwo_zH9Y3PSTzGJw,1,"From Oakland to LV: 1.5hr delay, plus an additional 30min in the plane.

From LV to Oakland: our flight, originally scheduled at 10pm, is delayed until 1am. At 1.40am we all board. At 2am our flight attendants tell us they are as tired as we are and that we should not take out our frustrations on them. While I don't support being rude to employees, this remark was completely out of line. At 2.30am the pilot announces that the Oakland runway is closed, and that our flight crew is about to time out. The cabin erupts in nervous laughter. How does this come as a surprise for our pilot? ""We are trying to reopen the runway,"" he adds. With their incompetence we know not to get our hopes up. We all get out of the plane and resume sleeping on the carpet of the McCarran Terminal B hallway.

We get to the Oakland Airport around 6.30am instead of 11pm the previous night... Ready for a great day at work. Thanks Spirit!"
2013-10-05,Spirit Airlines,nCcdkcoA2-mrjkhaJr2e-A,1,"Agree with everyone' s negative comments here! We were stuck overnight because of a cancellation. Cost us $500 more for hotel, food, and cab rides because they cancelled on us for a flight from LAS to ORD @5:25pm. If we were dead we would not fly Spirit!"
2013-10-07,Spirit Airlines,RLZhW4ElS4QRUbxhufSqzw,2,"Value airline company that passes the saving to their clientele who proactively adheres to their guidelines. With that in mind the airline itself is very strict when a customer presents a larger or heavier bag. Restricting bag weight to 40 lbs. causes a customer to consider packing lighter than normal, but is a terrible business practice to actually experience. For a visit lasting longer than a few days, many people may experience a $25 overweight charge per bag when packing for their trips.

As for the customer service I've experienced by the airline at McCarren, I found the service to be friendly and quick with little to no issues during our check in process.

So if everything is fairly decent why is the airline rated 2 stars? It is simple, the interior in the actual flight is cramped and the worst experience I've ever occurred. Everything is tightly packed into a dirty modern airbus that is so tight and lacking amenities it really changed the experience for its fliers. Seats do no recline, gum stains are on the floor, the drink menu offers several options however the plane does not have them in inventory, multiple technical issues with their planes and computer systems prolonging flights, and just an overall experience that lacks what some may expect as common service expectations. 

2 stars it's priced well but it is what you are paying for that you need to consider prior to choosing Spirit - a subpar experience with many cut corners fliers have come to expect as a normal flying experience."
2013-10-09,Spirit Airlines,sJMa8mWfzFJGshaE0qyluw,1,"NEVER AGAIN! Got overcharged and ignored by their customer service


Spirit is the worst. Their continued existence is a mockery of decent business practices and corporate social responsibility.  

It's time we do something about it! http://fspiritair.com/"
2013-10-09,Spirit Airlines,bAGtaNfaBlUOnz3xb3jQ7Q,1,"The absolute worst airline I have ever flown and I flew 90,000 miles this year.  The plane smelled like there was a dead body lost somewhere on it and even after prepaying $50 to check bags my 52 lbs bag ended up costing $150. Could have flown business select on Southwest after all the nickel a dimeing. I will NEVER ever fly this airline again."
2013-10-11,Spirit Airlines,tiHRqjCgCy8VwhOLFllSfA,1,"Update --- took us 38 hours door to door (Vegas to our front door)... Next trip, we're flying Southwest!"
2013-10-12,Spirit Airlines,ySdX3dQMSyCVAn4iyfIYsw,3,"I want to give four stars for fast and easy check in, for 45-minute flight from San Diego to Vegas round-trip, for entertaining pilots and flight-associates. I'm also giving five stars for cheap ticket prices ($100 for both tickets). And two stars for rescheduling flight for two hours, 20 minutes prior to an original time departure. As a result, Spirits receives three stars from me, however I hope all flaws will be fixed relly soon!"
2013-10-13,Spirit Airlines,XLrevfxXOyxxHY1yXxPLfw,4,"I booked a flight on Spirit airlines and flew from Las Vegas to Houston and back this week.  I booked with Spirit because I was looking for a cheap flight on short notice.  After I booked the flight, I began reading the reviews. I usually read the reviews before I make a purchase and not afterwards.  I was thinking I probably made a mistake based on the negative reviews on Yelp.  

I opted to check one bag and purchased seat assignments.  I arrived at the airport and was surprised to find 5 Spirit Airline employees working the check in counter.  They were very friendly and efficient, and the process went smoothly.  The rules were clear about the 40 pound weight limit, so I weighed the bag before I went to the airport.  The plane we were taking arrived from Chicago, and they loaded the plane very quickly.  We pulled away from the gate 10 minutes early, and were in the air before I scheduled departure time.  Upon arrival in Houston I only waited about 5 minutes for the bag to come out.  

On the return trip check in was a breeze.  This time the plane coming from Chicago was about 15 minutes late so we were about 15 minutes late departing.  Upon arrival in Las Vegas I only had to wait about 5 minutes for the bag to come out.

Overall I was very impressed with the flight and the service for the price. I had a much better experience then I've had on several other major carriers."
2013-10-15,Spirit Airlines,O1E4-X8a9a0vu_i-li2-jA,1,"Just flew out to Vegas from dc area. First airline I would give 0 stars to.  There's no leg room, I'm only 5'11"". Seats don't recline. These days you don't expect a four course meal but usually you woo get a small cup of something to drink and a very small cracker or cookie just to say hey at least we gave you something. Well I wasn't really thirsty but I always get a soda and usually if you ask they'll give you the can.  A water costs 3 BUCKS!  WTF!    I would have refused on principle but I'm on a lot of Meds and my wife bought some over my protests.
    The worst part was the unprofessional flight crew. Rude and sarcastic. This guy keeps getting up and making statements like "" under FAA law you must follow our orders"",  just got the overall impession of a cold, undertrained staff.  I nor my wife nor anyone I can talk to will fly them again.

On a side note the pilot deserved more stars than that. He apologized for all the turbulence. Talked to him outside the plane and had a great talk.  Too bad that won't make me come back!"
2013-10-15,Spirit Airlines,ZOHeW9k4e-_KBQDYlYXPLg,4,"I have flown Spirit in the past and have never had an issue. Recently the son of a buddy of mine flew Spirit and was delayed two hours. So when I opted fly Spirit for a weekend jaunt back home, my buddy was flabbergasted. Well, I'm back and it was a rather pleasant experience. The flight out of Vegas was delayed about 45 minutes, but I had sort of anticipated that. The return flight from San Diego went off without the slightest hitch. They charge for bags,  but you can carry a ""personal"" item for free. I was able to fit everything for my two-dayer into a backpack and carry it for free. Beverages and snacks are extra too. Three dollars for a soda and even more for beer or wine. I have yet to take a long trip via Spirit, but if you plan accordingly, a short trip can be extremely cost effective. It cost me less to fly to SD than it would have to drive. The entire Spirit staff was friendly and attentive both legs of the trip. My buddy won't agree, but I'm going with four stars. You have to work it a little bit, but if you do it will pay off. Plan accordingly. Bon voyage!"
2013-10-16,Spirit Airlines,qOgO_JdYXrinphm6Yk-rrA,1,"PASSENGER ALERT!  SPIRIT AIRLINES DON'T MAINTAIN THEIR PLANES!
Spirit Airlines utilize their planes to failure.  They don't invest in passenger safety and airplane maintenance.  We were stuck at the Las Vegas airport  after our plane  malfunctioned during takeoff from  Las Vegas to Dallas, Tx in August, 2013. We arrived at the airport 500 pm  for a flight leaving at 630 and didn't leave till 330 the next morning and they just put us on another plane that had also malfunctioned that evening.  To say the least, we were praying when we boarded.  They would not offer us a refund or a change to another flight due to"" unavailability ""so we had little choice. They assured that the issues had been repaired. Needless to say we spent  the night with two other full flights that were also cancelled that evening.  It was crowded. I even got the flu due to the poor quality of air due to the overcrowded terminal.  People were getting upset and loud and the staff just threatened that they would not let them board if they didn't quiet down. Fly any other airline but this one.  And Oh btw, they also charged us 250 for bags because none are included in your flight."
2013-10-21,Spirit Airlines,YWTjpHB-BxQlq30lp8NZ-A,3,"Spirit Airlines is a value airline for those who want to hop a quick cheap flight. They will nickle and dime you, when it comes to luggage and so forth, so you must be prepared mentally to pay that extra fee. 
I would recommend Spirit for a quick jaunt and if you are not expecting to check in loads of luggage. My friend booked a round trip ticket a week before her trip  from Dallas to New Orleans for $150.00. You cant beat that, so I def think Spirit is worth it."
2013-10-23,Spirit Airlines,0-U2wYFhMIWpSEZZPi-naw,1,"Flew from San to vegas stop over on way to   Chicago. 
First of all there is no leg room no matter your size. Hope your not over 6ft. 
Now wait for over 2 hours on a mechanical delay. Wow a full plane is waiting in lobby with delay after delay. This is a first for me.  I will never fly them again!"
2013-10-24,Spirit Airlines,i7d95sv4EDtEecDA4hixIg,1,Wish there was a zero star option. They charge you to pick your seats! We had to pay just to sit together in a regular row. Plus they are ALWAYS delayed! Las Vegas to Portland and a 3 hr delay due to mechanical issues. As I'm waiting I hear that 3 other Spirit airline flights are delayed for the same reasons!! Never again. :(
2013-10-27,Spirit Airlines,h2aBT2LsOzpMN_-l-2AiBQ,1,Worst experience on an airline ever but I guess you get what you pay for. Flight attendents were extremely rude and irritable. My flight was also delayed 3 hours on my way home from vegas. I will definitely NOT be flying with spirit ever again.  Even if the tickets are dirt cheap it's not worth it. Lesson learned.
2013-10-27,Spirit Airlines,-m4yYA3dBU4I6WKZ09USWQ,1,DONT DO IT! They're ALWAYS LATE. Was 4 hours late from SAN to LAS. Now late AGAIN LAS to SAN. Check the schedule online before you board.  Was suppose to leave at 7. Boarded 630. Flight attendant announced we're waiting for a pilot.  705 I checked online and we're not leaving till 8. No air circulation on the plane.  Rude stewards alleging their staff wasnt aware of the change online. Oh and FEES for EVERYTHING! Check in AND carry on luggage.  40 for carry on luggage if you pay online and 100 if you do it at the airport.  RIDICULOUS!
2013-11-01,Spirit Airlines,5vwmXk7AvAGREZbq-OFw8Q,3,This airlines is okay.  We didn't have much problems.  We were lucky none of our flights delayed as others did.  The plane is really tiny.  Watch out for hidden fees!  They charge an arm and a leg for check in bags and carry ons.
2013-11-12,Spirit Airlines,JJUa5dlnE1YQIAGFdUEJRg,1,Horrible airline. Flew it once and never again between Vegas and San Diego. Look out for the 40 pound minimum weight limit for checked baggage. My one bag cost me  $110 round trip Vegas to San Diego.  They are out to nickel and dime you to death. Is there such a thing as negative stars? Horrible Horrible Horrible !!!!!!
2013-11-15,Spirit Airlines,rNVs2ITCemodiRhWpUKmxw,1,"TERRIBLE customer service. As I was in line, other customers and I watched the desk person have a conversation with someone who seemed to be a co worker. The people behind me said they had seen her put her hand up so I went up to the counter. She continued talking so I waited. The coworker directed the counter persons attention to me. She replied to her coworker that she had not called me up. I asked if she wanted me to wait or go back in line. She instructed me to go back in line. As soon as I got back to the waiting point, she yelled, next in line! Absolutely atrocious! I will appeal to my employer to use a different airline from now on since their baggage fees make up for or exceed the other airline's fares. I am done with Spirit. Not the first issue I have had with them, but it WILL be the last!"
2013-11-18,Spirit Airlines,7bgVsLFktOWqpY00QXYtiQ,1,"We will NEVER  fly this shit again !!! No customer service and our flight is delayed 3 dam hours thanks not to mestion the seating SUCKS talk about a sardine can! This was our 1st time and this will be our last! 
We rather drive were stuck in Vegas for 3 hours and not looking forward to be stuck in a plane that you really have noooo leg room where did this company even come from! 
Well now to find their site and complain"
2013-11-18,Spirit Airlines,E-Qlf4j4LeSIeycN0H_Odw,1,"""NEVER FLY SPIRIT"": I have heard this, oh, 50 times in the last two days in Vegas. It seems I am the only person currently in this town who didn't know they're a bunch of LYING THIEVES. Jews would say goniffs. 

NEVER AGAIN I hear over and over again. 

Of course none of my Vegas friends (one dear friend who lives here half the year for 18 years and those who come to play or gamble) told me about this. 

Spirit Airlines, according to the man at LAX, is the ONLY airline which charges for carry-on. So yeah, 97RT from LAX to LV. But, 100 for an overnight bag. 

The seats blow all other coach seats out of the water but who gives a s***? I can sit on a dance studio marley floor in the splits for 50 minutes. I don't need a luxury seat on coach for a flight under one hour. 

I am going to make it my mission in life to expose Spirit Airlines as the most deceitful, unethical airline IN America. And my aunt just retired from American after 23 years. I fly all the time but not to Vegas. 

My WWII bomber pilot father always said, ""There's no free lunch in life."" 

I have a big mouth and can talk ceaselessly without taking a breath for hours on end. I plan to tell as many people in America as will listen to me about the horrors of Spirit. You have to BUY diet Coke or water. 


Spirit Airlines and Yellow Checker Star are on my top sh** list forever."
2013-11-22,Spirit Airlines,IrlZnGgXKB37q3IdtP89uQ,1,"This was the worst trip ever! We were denied boarding 45min prior to departure and had to pay an extra $140 for the next flight to Vegas! On top of that they charged an extra $115 for baggage because we were 8lbs over!!! The next flight was then delayed 3 hours for maintenance issues. When we finally boarded, we realized my 6""3ft husband could barely fit his legs in the seat! This trip was definitely not worth the $296 we originally paid on Priceline.. Total trip with return baggage turned out to be almost $700. Finally, the staff is so RUDE! They speak to you very rude and short and without raising their heads to even acknowledge you.. Never Again will I use this airline!"
2013-11-26,Spirit Airlines,hZZRn10sjiU8UpkBBFLH3Q,1,Spirit gets no stars! They are by far the worst airline ever! They make you pay for everything and there is no room! They have the worst customer service! They are rude and inconsiderate. All the planes stink and are extremely uncomfortable. Horrible horrible horrible!!!!!!! Don't ever fly it. They need new management!!!
2013-12-01,Spirit Airlines,GN9bJqy_krf4VyrPG-KwzQ,4,"So much better than people would indicate, but decidedly a 'get what you pay for' sort of experience.  Be a responsible adult, do your research, read the policies, and then decide if Spirit is for you - essentially a matter of cost vs. benefit.

I'm 6'2"", 175lbs, and need to pack one pair of shoes (in addition to those on my feet) when I travel and with that said I still managed to sit comfortably, sleep on the plane, and pack only a small backpack for a 3 day trip to Chicago thus saving $220 compared to the next cheapest roundtrip Thanksgiving flight."
2013-12-02,Spirit Airlines,jiZH7ItsZlbSJPvMvBq_4w,1,"I fly 40-50k miles a year and was cautious about going with this carrier.  I should have followed my instincts.  

Starting with a positive note, I thought all the check-in reps were very pleasant as well as the attendants. 

My disappointment was that all their flights seem late. I looked at the board in Vegas and all but two Spirit flights were delayed all over the country whereas the other airlines were all fine.  I think they have many mechanical problems that they do not want to share.   I dug a bit deeper and saw our original plane come in from Florida. It came to the gate and left without passengers confirming my suspicions. 

As I am writing this the aircraft to LAX just announced they are now delayed because of maintenance .  Wish me luck as I am about to board to Oakland.

Are these planes even safe to fly?  Also I wonder if they so cheap do they pay their staff fairly?  The best pilots chase the best wages."
2013-12-08,Spirit Airlines,tK5ex5FXOOg1t35hW5kauw,1,Horrible!!! I should have listen to all the reviews! Delays.. 3 1/2hr Delays!!!it's the.first and differently the last. I flew out of Tampa to Vegas and it took me close to 13hrs..horrible.. Horrible!!! Can't.image if u fly international.. You'll probably spend.your whole trip waiting on the delays.
2013-12-08,Spirit Airlines,Aa8c3f1oD5k9HdkOZN4RaA,1,"Never flying this lousy airline ever again. 

They screw you over at every opportunity.

I wish there was a way to give zero stars."
2013-12-13,Spirit Airlines,WGK_oGTtaCC7fW4kh3j5vw,1,"Absolutely a terrible airline. My advice don't fly with them, choose a cargo plane before you pick them.
They make you pay for everything, icluding your carry on bag and 1 checked bag, their customer service reps are rude and unhelpful. 
Flying with this airline was u huge stress and waste of money."
2013-12-16,Spirit Airlines,Kph6espYERMlVm7CwXbieA,2,"First off, I was on flight 245 on 12/15 just so thats out of the way. Anyways, my first time flying as an adult heading from Oregon to Las Vegas for my 21st! Exciting right?  So I wasn't sure what to quite expect.. The first plane we had, had a nice crew, clean plane.. But on the way back home, our flight was delayed TWO HOURS, from mechanical issues back in Chicago.. After boarding the plane, we waited an additional 45 minutes at McCarren, so they could fix ""some minor issues"".. A lady in the seat in front of us had got up to address her concern to one of the flight attendants, and they were COMPLETELY IMMATURE, UNPROFESSIONAL, and DISRESPECTFUL. The male who she had spoken to got on the phone, and kept direct eye contact with the woman who had gotten up to speak her concerns, giggling with the female flight attendant as he is on the phone, there forth making the woman uncomfortable. They proceeded to whisper and laugh in the front.. All that is going through my mind is ""REALLY?? HIGH SCHOOL DRAMA FLIGHT ATTENDEES??"" This was my biggest concern. Our whole row got neglected the rest of our three hour flight by those two attendants, because they simply did not want to deal with the miss who spoke her mind.. The captain seemed calm and collected, nice enough.  I overall didn't like this airline, and would not recommend. At baggage claim, my bag was nowhere to be found, not something I want to do is wonder where my belongs are at 2a.m.. come to find out my bag was sent to PDX at 11 a.m(when I checked into the airport) yet I had to fly from Vegas, to San Diego, then to PDX. Wonder why I couldn't catch the flight my baggage was on, hmm? I suppose you get what you pay for, know better for next time!!"
